recipient,amount,signature
DV7sPtwhnoowPGSMz6AgjFRfVEj7qxr3BKHjA16gjaDF,0.008084,5Rkwq47xbeugj7Awu5LLrfnnifwUHjXWrzjNELkD8V5qVNqkcrVFdz5WQn49wHjhpVgLvvZiWwZC1gmGxM3Wv81u
6LMiKna2QmjZv1vjcrNJUv8jqGSUJKYtZZUoWrFca3kG,0.886527,5xL3wLdCeCitMGB3Fz7MnzypNTAbHM3Y819TbgVR8pEQzUSBg9btMXhRfrfU2X6kUJzA2911t2Sx9dCzENPVjxGK
BxgAFj7g9pnQewTZNj2XypiwnRT5ZUchGHuY8eRMWvGd,6.870708,63MW8tsgWWPbmGbinB2bsvrPVccJgZn6jXkjDVQYXptzbuLdL6GDqYxSrEh6f4EQ29ywGSzP9SuFmHXNXD9zCWtb
6pbUVABu6PfkYjpGWZrcUD4sArtLYYsbG9Rh2dFnPUWR,21.271182,yxV3wiNEAEixTzHZN8NHHMB5SXyf9559zyM8MfUymKv1r6fmBmxUAW4yGsRbk4bCJQ4Dg7VjbegoYEnh5gLnxjv
4rbqe9fDiD3fMtAf6CTuqdh3r9SRoMQYK9VerX7nF37f,0.000008,39nki4rYPoQ9oRTd8Mg9Rdc5heANfhHDfM6NrTX7PFHYAHnb6761BcQjQziB9JHDQ64mpn826vGbumckxwYz21Nq
2NggpwdNbGRVMp1CkqSXrMhVwUSrHXSByVaYBJxYV3L5,6.451188,3qmbNjrEapmkEtrKF6D16BT7vTbc1jFMStq7auWCoEtd7VYfC7nkyvTcysTC9Cy8Hwvruwzfi6pp7TZ9nh2jhLx
DzDkebgLrwxyqH4ASUDhCX9HkiDXDN1sS4HfxkV9Ts6r,0.000733,4aLUswa319QRED8itSjWnnLjoVAHndM35GpPTvQ9GAVYrzxL1Z7qJ8P1AgejH7wVmjWvqF3cKZf6Hn2QUxV9bzx3
9TYfd4DBH3Gs6dvFVgVC9hZvKZK13c1w2v29Rki1Xy2v,0.170965,57JXzc3A6H2dAbAYtizYCJDvXgbUiPEoLsXXa6nzE6RTu1KrpCPuPRbcvcebvFTrVoKJS8Yos9GNF2c5HBsxbhXV
HHuzpKeY7Q67AvtnU9YU1cuop5roZ1XH2JdNxdry95LB,10.078692,2FF4pix4qXV8iCU7voHzz5N895Bv9os6XdGvex5K3pwQUuwEKNEbJjqSN6CvgahCWUQQCJmFuTHhM4gLQwByP9D3
Ds8ifYaceiCRecZMe8bozbnz2rF1HKCQMbMvQVsVJGHq,0.134637,2K4iXzafYesaFhTA4wSJCiGWYjsGJzogf8NNEiz2YuDCTC1HEPb3QRn3neMiCa83H6xhckLKbMSNKjmoMR6SwDvs
BYKR31uQwV3v3Z8Uc8MfpaMzKw8hrWHchED6oEE3pFFo,0.009472,2124SCZm8X2ob9bywNs8XArEZaheVb3eRN5r4mDf9hivJuzL8YbJjzUAm7rjRT8y1zYF3KX6ExSEie5XrvEPQjrr
A2CaWY9592rGVjVnrHZjVreEqxyYQNVcZ6fZBzz8dE1h,0.078163,4soyy95YQYeUqDCbGjAKecsTvNki9dnHSrsnKCSNzaAagSr7dm8rhity1MTSgZ7t5xU4ArKu2G2KpMgvS1TCZ6Sz
3NLddn7WQBAZ1Ro4MkBTVhT1obASJ1issmgALMvAKuWp,0.141604,4iog2aHfFxWL5UH7i94Lcgqh33Em2KysiDr3Av4Wyp85DujPN13yGTg533NatxLxZEoq2WbPtqps6Rq766vZUVXm
88o7W5ThgPYzfr48hB6wt96BzR4GABxmeWqkNUX6yPSZ,0.075748,3tG19UzCiVvpanpzhpvMgNZtq4GCMmnUELLNRBwTBXUXtiKX2fW2gpdBabSX4uj5ba7j4JJPy389i5Zfu5zCG9Z5
9rAHTYtYDUJ3xcJqD1kSh1VA8w8kLu7BN7ZHmSCafVNE,0.043412,8wUuMgycjUUGes4e4AEwSqUKQYi8y8pUpmgLoJFekACisnnUEVZsGBsjHkf1wA6FvzdBXtvcHEHYWFgqY44UHHR
3pjxr3iU31JEfZpbrCCdps4NbdkZnMKFPxzCPw1eo9x6,0.003802,343nbDueuHjvutvEbcgrdoQ5APPB3HWjRmiUJdPnPrbD5s42uBMRB1TuuKx8DQD6cmCyG1b7Rcn8R5krwekTFStE
74cLH19sdgUk3rhCSmjJx2rQPMScDLXhPGWvo1hU7PnL,0.003804,jzAowfeJKHcSpf3qM1gMi1EcJ8TTGPW26D6ujbmrsmhEoyGygjufHidEqjevKtJgAi4fzAmiVjB5ZZ6oHydW5xv
9t58T1G9VvTyJj5zGoWreUBa2aZYERC3RDQGXPxfiutg,0.104592,47cPppk3RgJwMWhtHkvPrqHWwAUu7CbkuQZhieo5vbFSszBVtX5BcCrPawgStfdNBACPpRUMr5rgkqATQeA7XkxV
5D7pttnmuenvv8KeUfy4GJuBfE5HaCStt8WfnvnoTQyy,0.007577,QZLATiFhj4ND89P3oWCeQmHqR3of7DSWTpQ33Vjgd67xhQcxSTQqLAKwSHbePEkZsSBDVNjMUazhiSF5uopFLoE
3L5jKMo8PwcY8nyqq5qVsW6gRCdJWJYa3QGcLbzqCtcm,0.037955,3R9Pn3zPacsysBX1bgZzfNo6SQYHpn7XEnwKXdHCkZgjYBHcS8ogR2EczZi1T6LQ4HweLf6S5sgQzKaYjdQAyNwg
7naeAfrg7RbN2Ffuu5athgNwvkcaNjGwksMb7hH8rBQ1,0.005905,2oivATyh2R6CcuUg8FDRXoLqU278dbHmA6m6boZ4S5r74yKGW2fzCAi2Hs3CHrgf7EAQoeq997xz7ggkLyVacEtd
GwtDFY7aRARbwj5cqbUjr85JveQdPgYWVzCXRxqc4F93,0.074579,2LRZgMigRHp3xE8utdSci6NMksAzymED5yFg4x7xVdbe9rt3vPN5ptjpfUsoE9UYydVBrBi2bLXvNCDAvzavPbzz
4WXFxyk37Q8WkRhP3LcqyuYT5QW14TgeT75YwzaBzc43,0.000754,4rAz78XtD9PHUQty6vvNm4KU9eartjmX6Ao7NTffpagRN7bMHhfmvFHfa7TQsvPeBpKHW3S2mChtBfGpz4WuAFqa
AX4yUsLo3wEXzFR9JzyURUoAUEMyLscRZt4PekBebiPj,0.017439,nxqgjs5GqnYNq5U2nXrC5AxJwGTQySBR5Yjs1f9JBEKxcu8eSLD7UGXczGRNWj1VdKjyXSkpYo3sEpbgERVTXUe
7t2c5ugvwJhBiU189V6k1vze7bNGNFaQkG4DBqzz9CWF,0.003868,3kBUGThm3XigHCHZcQ9D4fM1umSuTPd8jCyLckstJPbSU29jqkTbkvpNsUeW93njGtSYgmBncvnRUbRDYeAE2j8y
7wDvZdrx4GMy84nYhRbutSEXNyuaCHYCFsU2H8ohg2Nt,0.000077,4EjujafawSzrHe4SJDCgADgtKmkqBzALn3ELC6zMSwS8pxhR4tLcKSYz8xz4CHXNfjghp3uNeKtxGMssVkfY2f1K
CfRk3yoUtS4tDdU91Be65KvDhxG5N8Wifu9331F6CVy2,0.000001,2ciK6BfvxtgcP7Hp64CxBtQKThXdrzFFwbMWqNEQPATJyBdBBe8jBQatoTiaP6ttF1ADX7qTShgBUD7JgJuTPkfB
ABptwT1cWbTMHyBeov6Fg9byV3YH7fRhufAHcCaVb9Pt,0.002389,5rDaTGuR8h5Eb7u4iSvJigDYFoe7Ed97yNTmoyeqtXGoD1zpzdAWqw9u4qVc1H8mmfUr2ZP4rYnf3apkVahqafnT
3Mspo6Vw11CiPUp8rbFiEME4aXZqEidnzvTspDyBGnfB,0.016201,ty3VHvACVzZ25M5csd9Wxup35z6WFzWv9YYLqgFM2dFRxPTLFauCcLnYjD1a4oLiC6tpcT3WCmcPREcPs1uWSYw
D32hV9aDTmEEoBGPGpdYdCAb5AHZyXDmz9mgS2M8zzXv,0.000759,3ELkZgB1TRyy8cGu1xji1Kd1oi9sSoJat9RurkhBUP1BQBUApSaY2LGf9rakXY3XSjXXStP3862XZkwJrewTjFZV
DgjsU7UKCFz5Bb4SJZTLMVPdNxgcHAeAXjnjd8MwVJhH,0.000385,5gfjJce1TJVpBYcyfbnUsv8AHZQWWE2UCXcRWrUZnmyLFHsb8JoE69ZW4GmtC5iPDzxmNGuKfQufWvr1fBSfPX4t
25jPXwcnWAqxeTBq8CH7QgZmXUEJbyn34EuuBqjwaDxS,0.003035,2JswEwgMDAkm5paFz4BQWgp886HgvpNSCuA5svYsXpUS84VWPBZfQaMGAvgDn3HFuUUjhR6bywqjoC62xs3pTexb
1gfWMyFhVcRzzCrR5ozo6TSPC6yFW3SkC8zADJ2U8tz,0.000005,25eVYw62WuUFcbuK1DSxUHVkq5fjiuMkd5DaCCdnkp86mC1VkvUa6aWkPzqjQEmPHdv1spg6UJqDBVKxsa3fYSDR
CcrND5FfZJ2Yyh4rB429KtooW52BzjhHujH2FpSfRkyD,0.000076,2henkLQAQJd5VuA5RXsWd69KtgPtP4Wf2b4aC8G6SfxdNtDyLV4DM4PhQNvYAshgASX6SfWL5ipxzJ6HAsjKkiKQ
5q7BsF2SxXYB6VcZcuwQr2WKqcTRWZupUsZqDB3pvZbS,0.000000,4nbUKfgamvpXrsNCubseaxCuGSEbAHYWZb6yYXbfzdXk8b616Kmn9Brn5z8YDCsWYfFRcpw5Gmkh9JyBheJjfXs6
4X3JtctRhYihcyDkxk1B4QNWt15JkiSWCtLu9sWh9T88,0.000006,UQgddkKvP79SR1orj34cTa753pCBcnBGK5J5RcaqHqrUc72vVVVB1Tfy6XmhuddEfiPs7h61qFjWH3Hjd4GzTMc
8LiH3YKMkgyQn7FUmmY1uCwSkBtZ4M7pHVZPMtbEmUpT,0.000023,4kRtnYxFxLVnBn2tQh6JQdVQ59GiDVtaGqMrvDH6sfih8w7mtxkdAuCPmVFuhRcLBdZopLN1hUqeiVyG1RzKKbCu
29svripM212EyQBp1X5rTqtFquvsy5th8JzjtEJ74dQv,0.000040,5PoUz1bbj9JobJRaj86CzREboFD7VDwrJX9htxpbR4VdAFwpRLLS8yoHkbBt49deHriGauY9UAVpskzoJ2qfJptL
4maipdg6gd5QK554YHzFLRxjikp59sGGUpFnN3xPV9TA,0.000000,KJwsCuDBrAp3VEQxk47R3oV4icyeMUuqa6jnGnuz4j5H8GTR8Fy1aCzF5FT5w4wpvGG7NRJrnxtBNUwm34Bx5uH
